284	790
237	976
145	504
737	619
955	764
340	771
190	555
710	861
362	829
412	810
45	557
420	295
239	578
261	950
501	947
804	430
933	988
677	862
727	887
381	145
405	358
608	220
303	20
240	227
684	344
879	270
682	86
112	956
992	962
519	938
470	898
24	480
242	383
255	419
225	609
901	685
723	208
147	240
31	526
542	553
474	169
621	295
885	874
992	109
772	97
724	502
494	523
775	477
372	794
170	694
